epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.46804920832548674,0.45891428299296827,0.827529985025293,0.6070050089161795,0.41883182702307087,8518,0.49859517677358933,4306,0.2520487005385156,4260,0.24935612268789512,4286,4280,2092,748,760,688,708,724,684,714,749,699,8566,15.003502172503387,4.999998669615055,10.000000001885724,19.99999990218903,8566,-4.556805772116951e-08,1.0464620773237605e-07,-2.1951213469151298e-07,1.2266172078057025e-07,4306,3.7223659142342243e-09,2.1950318294751883e-09,3.543181236808334e-12,1.0839029807786114e-08,17084,17084,1,1,1e1263ade08efecb0a9a1d84f8ddd06b043a6fee9d3462bd2b7c7a84a43f3dc0,45.13568780000787,45.17609219998121
2,0.36621287963312754,0.36559077050234823,0.8745525376283331,0.7091480155087807,0.6236933033245444,8503,0.4977171622570826,4260,0.24935612268789512,4321,0.25292671505502223,4281,4300,2131,673,702,720,696,720,729,722,714,774,8581,14.988928983874812,4.999987639397391,10.000000003588578,19.999999905336537,8581,-4.537585770042598e-08,1.0474291874241721e-07,-2.0926915667018875e-07,1.1990525194960355e-07,4260,3.729971588458572e-09,2.120542603227677e-09,1.4632824412797376e-12,1.264090160543569e-08,17084,17084,1,1,e4ee8dc433e89d18394bb8d2c1d9ffd22e126daf8bfba997bc78a910e33e319a,43.73015940003097,89.08740409999155
3,0.33708540614833044,0.36704266971221955,0.8832206689123252,0.7305763596647192,0.6057465913677662,8564,0.5012877546242098,4319,0.25280964645282133,4201,0.24590259892296887,4244,4276,2114,681,715,726,716,735,688,709,728,708,8520,14.98122061238587,4.999964629512705,10.000000001067402,19.99999991254709,8520,-4.489112403536983e-08,1.0478349688289213e-07,-2.1786736681406182e-07,1.1982645986563512e-07,4319,3.7218418648591448e-09,2.174108740142022e-09,7.41066481335393e-12,1.1460005480189464e-08,17084,17084,1,1,731d0e55a5c33354760951f661312787542f8bc7e51f541c346a7b7445317b89,43.39509459992405,132.63470139994752
4,0.32148623721880365,0.32576758599903466,0.8944246935527064,0.7510993398376388,0.6670466135619751,8457,0.4950245844064622,4333,0.25362912666822757,4294,0.25134628892531025,4330,4297,2172,710,724,735,749,718,716,716,704,683,8627,15.019125953904101,4.999963315678549,10.00000000638919,19.99999991469033,8627,-4.586406789425073e-08,1.0461194487937619e-07,-2.235079072931967e-07,1.1721622961147204e-07,4333,3.766499050921823e-09,2.1767513033195196e-09,2.364132127788283e-12,1.2326723056836011e-08,17084,17084,1,1,b7ef6894b39e09be22728a0f7d42c930dc474af91d50ce311ca52a26624d02d5,43.20673069998156,175.98975449998397
5,0.311711602239189,0.335122474030924,0.8971608736663278,0.7594870840897952,0.6588327511635692,8548,0.5003512058066026,4291,0.25117068602200887,4245,0.24847810817138843,4309,4227,2163,793,715,682,681,700,718,674,712,698,8536,15.04803181847161,4.9997691845714805,10.000000006257771,19.99999990841632,8536,-4.657056357481024e-08,1.049042956011389e-07,-2.193150692164636e-07,1.1289769297206931e-07,4291,3.723125242696562e-09,2.1969503127620432e-09,3.931268064717693e-12,1.2268951773040736e-08,17084,17084,1,1,16b772c13f722eac40a59b950d45477d22c2bbfef5479510c7e9f7c3bb377530,43.15341729996726,219.3279042999493
6,0.3040122427822583,0.32564335047698756,0.9000501837023218,0.7656221085966528,0.6817033604824531,8507,0.4979512994614844,4421,0.25878014516506676,4156,0.24326855537344885,4291,4286,2169,727,691,705,667,702,778,719,720,699,8577,15.002914726466576,4.999999046578196,10.000000005953446,19.999999905872283,8577,-4.5598250027650844e-08,1.0461054827799344e-07,-2.0817190105049121e-07,1.2932757975647746e-07,4421,3.67457059622413e-09,2.1949583195460135e-09,4.1799828408627636e-12,1.1358438690293743e-08,17084,17084,1,1,0459fdb30625629a62aef11a6421030140b9849d858970e56538eb96625c6cad,43.34023819991853,262.82157519995235
7,0.29845677635424644,0.34350586331901656,0.9020830645055302,0.7687699482110506,0.6702190217037542,8603,0.5035705923671271,4183,0.24484898150316084,4298,0.251580426129712,4230,4251,2068,686,707,703,751,731,725,731,680,699,8481,14.987619339219588,4.999984567922018,10.000000002249866,19.99999990830533,8481,-4.528695775120268e-08,1.0490316499579288e-07,-2.151078177803356e-07,1.1966715973699138e-07,4183,3.750533095218799e-09,2.1594068033050526e-09,2.6564165826407474e-12,1.0743232111706278e-08,17084,17084,1,1,d3da63a101790f4eb7a4e82e43456611b7ebaee0297ab6c961e4dacedc9ccb39,43.150919800042175,306.1242196999956
8,0.29155022954667265,0.3394986478280266,0.9035043328246266,0.7730472403385764,0.6634639300760499,8555,0.5007609459143058,4329,0.2533949894638258,4200,0.24584406462186842,4217,4312,2137,744,687,690,678,707,785,727,654,720,8529,14.944307611631215,4.999689722749096,10.000000000837506,19.999999907225337,8529,-4.460046528057534e-08,1.0471964786344522e-07,-2.0217353480234124e-07,1.1764997864815996e-07,4329,3.72745403733623e-09,2.177779058558153e-09,5.163911394814729e-12,1.2502031302571273e-08,17084,17084,1,1,acf14fbf35837dd130770b797e0d42ea516628671403e5280d64afd303a603f1,43.07350980001502,349.3304738999577
9,0.28815085874371943,0.33427622425478415,0.905437154619567,0.7767102850872483,0.6691080938957957,8452,0.49473191290095997,4367,0.2556192929056427,4265,0.24964879419339733,4312,4320,2109,695,695,722,713,698,728,792,760,720,8632,14.995366034374072,4.999997748711373,9.999999987483461,19.999999912887887,8632,-4.5329358119610724e-08,1.0474375093301466e-07,-2.0098850583849526e-07,1.1350037532054102e-07,4367,3.7756244345294615e-09,2.1672457445356323e-09,3.8232972222357075e-12,1.1166527122580877e-08,17084,17084,1,1,82c6f240d18dad21aad4925be57e694031c118096dc3a862409ae403455b513f,43.569569000042975,393.04578669997863
10,0.28419634478624184,0.3133831415794102,0.9095124401713905,0.7840269529330939,0.6979765197757455,8622,0.5046827440880356,4181,0.24473191290095997,4281,0.25058534301100444,4196,4266,2144,696,684,700,738,703,729,666,692,710,8462,14.958638574997545,4.999828816861378,9.999999996349697,19.999999901511806,8462,-4.471410598342173e-08,1.0461809199991664e-07,-2.0816636592257964e-07,1.0800104810471112e-07,4181,3.6611364885841666e-09,2.1828011104157907e-09,1.5996059144556698e-12,1.162449077738799e-08,17084,17084,1,1,cbe9c9b674f501411addb0e825f55d2fcf7071b36111a7828011bede0c1013e9,42.91170439997222,436.0950193000026
