epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.46441452641644543,0.41065839399607074,0.8336956437924486,0.6146024905321428,0.4319183704266771,8569,0.501580426129712,4289,0.25105361741980803,4226,0.24736595645047998,4162,4353,2077,745,694,774,694,720,699,675,717,720,8515,14.887844936422777,4.998741863147946,9.999999997636293,19.9999999060078,8515,-4.302525688273204e-08,1.0449775257366319e-07,-2.0871985029202733e-07,1.1280654987899652e-07,4289,3.7381758035071795e-09,2.191557111212688e-09,1.2458881004262065e-13,1.1931391121512466e-08,17084,17084,1,1,7b160a32602113665655291d4bb11f1c3439bd0a17bde695fc63c1bc3d9c8035,46.89034099993296,46.933993999962695
2,0.37088006996516737,0.3636473448389841,0.8691280299988484,0.6913279730554904,0.6071030055245383,8688,0.508546007960665,4195,0.2455513931163662,4201,0.24590259892296887,4145,4251,2054,739,702,681,697,732,715,709,704,663,8396,14.936874657912716,4.99960139994951,9.999999997866372,19.999999904788545,8396,-4.4326445305234764e-08,1.0464491622665479e-07,-2.115326473983714e-07,1.1866840843310911e-07,4195,3.665288171064993e-09,2.1904817443115594e-09,3.2415118864921615e-12,1.229829239802938e-08,17084,17084,1,1,702a970c07a7e06e15e3d63ca928870b3959ae324716c57a04a09209ef10dc5d,45.82593679998536,92.93070140003692
3,0.34072248512424147,0.3963438746869175,0.8842842132470116,0.7264301278056474,0.5538998546381049,8596,0.503160852259424,4242,0.2483025052680871,4246,0.24853664247248888,4205,4283,2146,739,751,708,678,677,732,688,676,693,8488,14.954052736297095,4.999788776920028,10.000000007439848,19.99999990884295,8488,-4.409875944921752e-08,1.046964563434764e-07,-2.0604716866046147e-07,1.1787617637537551e-07,4242,3.681522377714254e-09,2.139249357176832e-09,3.8242528439413675e-13,1.0749127209618289e-08,17084,17084,1,1,8a2ae16df489f5e9e49041b8a23d13f3888e3611260faabcdf64b5394b0c10b9,44.11718469997868,137.2111943999771
4,0.3184599854074745,0.35237860665739085,0.8957449293735209,0.7543692134831584,0.6426831743948536,8540,0.4998829313977991,4265,0.24964879419339733,4279,0.25046827440880354,4291,4253,2125,723,682,729,702,698,683,741,730,731,8544,15.02223778178397,4.999950443841,9.999999988056588,19.999999906051563,8544,-4.5931385088399465e-08,1.0461202562390076e-07,-2.0328897321064687e-07,1.1621074591516845e-07,4265,3.751394594256414e-09,2.1733530370851707e-09,3.2169852877160663e-13,1.2199776141247753e-08,17084,17084,1,1,65c8914bec6fa9fcb9b27fff30635d223d8e25a47448a9572882e918ab53211f,43.79743519995827,181.1552759000333
5,0.30599973866599584,0.3646133153214148,0.897777301714795,0.7612246882684058,0.6394632665199468,8541,0.4999414656988996,4318,0.2527511121517209,4225,0.24730742214937954,4258,4285,2132,741,699,693,759,690,711,715,694,709,8543,14.984197543419896,4.9999749244116085,9.999999999334864,19.999999904627796,8543,-4.524918869948026e-08,1.0468836269828448e-07,-2.0560680624726047e-07,1.1182372716689315e-07,4318,3.717152349676166e-09,2.1556602471768785e-09,1.51909267609258e-12,1.1134193920269384e-08,17084,17084,1,1,6d73870553b0ed99b591cc90529451c8603dac4413e94d3154cd08fb5e4fe0a0,43.76958870003,225.07208700000774
6,0.29858153588848296,0.3264731712576839,0.9035888035939937,0.7706020133568924,0.6899654415659523,8549,0.5004097401077031,4347,0.2544486068836338,4188,0.24514165300866309,4296,4239,2131,734,749,654,691,680,724,690,732,750,8535,15.03339186948992,4.999888393006069,10.000000006663258,19.9999999076952,8535,-4.615155677736219e-08,1.0453233970561117e-07,-2.1762947710612934e-07,1.1726528370559208e-07,4347,3.741995249545467e-09,2.1977855869282984e-09,1.4776440439165546e-12,1.1436762544059005e-08,17084,17084,1,1,9a24f5970fb15a8502523e599a275410a899177e35b8f21de03f91c4fe6b2fa5,44.0399648998864,269.26968659996055
7,0.29422893564083125,0.33126310916671325,0.9052802547955888,0.7756781613390503,0.6739831142662226,8522,0.49882931397799113,4306,0.2520487005385156,4256,0.24912198548349332,4205,4357,2144,764,677,706,719,694,736,696,711,715,8562,14.911235648952907,4.9992119236491215,9.99999999062742,19.999999905114652,8562,-4.36422813151976e-08,1.0480459433350043e-07,-2.0306405801306937e-07,1.2049730813146198e-07,4306,3.6947881613886244e-09,2.1850214805036892e-09,1.0931544871123447e-12,1.1146293909624483e-08,17084,17084,1,1,0d1a841bd70049abf3fc32768bfe45d61f892a88b47f8beb0053acae4d72f276,43.297322000027634,312.7182810000377
8,0.2860389206287203,0.34971026347156786,0.9065235627024177,0.77794053851006,0.6713455697261046,8495,0.4972488878482791,4238,0.24806836806368532,4351,0.2546827440880356,4310,4279,2183,768,651,660,727,683,765,692,711,749,8589,15.01804629248347,4.9999673288952895,10.0000000023101,19.999999912099085,8589,-4.5856267648632254e-08,1.0474480907703461e-07,-2.065093447356503e-07,1.1704940838797029e-07,4238,3.7325282685846444e-09,2.141864204391847e-09,3.9937984285187045e-13,1.4490011739082533e-08,17084,17084,1,1,c964f517867c7a51f4026e7bd789cf2e4f41595cea9a7469b9fc11428de2fc18,43.39894109999295,356.2719596000388
9,0.28590511376950983,0.3596585868178187,0.9066448273659995,0.7801911354418346,0.645576234249457,8470,0.495785530320768,4276,0.2502926715055022,4338,0.2539217981737298,4250,4364,2096,724,708,762,660,753,741,714,725,731,8614,14.933828606872027,4.999562012334202,10.000000002453795,19.999999905746495,8614,-4.4161174984009607e-08,1.0455344928996332e-07,-2.112697750078496e-07,1.1686795531318239e-07,4276,3.724844442678883e-09,2.1620834305163628e-09,2.209186626243328e-12,1.14434999371144e-08,17084,17084,1,1,7d9523df1df85233b56ac723e5c6d8634af21d3daa80039bde81c22d25174c96,43.669324600021355,400.1070578000508
10,0.28021042114871636,0.32729039304409757,0.911127705132327,0.7881522860605321,0.6816563525049568,8512,0.49824397096698664,4183,0.24484898150316084,4389,0.2569070475298525,4295,4277,2142,740,670,729,708,699,717,709,722,736,8572,15.010499254122584,4.999988872407695,9.999999999233232,19.999999907515026,8572,-4.592407919637692e-08,1.0485585017013391e-07,-2.1447725728762634e-07,1.1605284200300048e-07,4183,3.731352424975785e-09,2.1416380857684075e-09,1.471647109681077e-13,1.1386513226283614e-08,17084,17084,1,1,a9c869fe50e8fcbd3c99d24bd71f2dc31368d27f55aa7f05fe2a4ab70ec57da0,44.3497610000195,444.6936784000136
11,0.27571504653630563,0.3111190575922302,0.915446033845765,0.7955402403839914,0.6979786572162109,8550,0.5004682744088036,4256,0.24912198548349332,4278,0.2504097401077031,4265,4269,2104,716,680,748,682,771,681,752,681,719,8534,14.997656387453127,4.999999346691186,10.000000006766372,19.99999990263547,8534,-4.56380365174797e-08,1.0484118755049882e-07,-2.0489386542976717e-07,1.0945671924389444e-07,4256,3.674343064534741e-09,2.1631338359468074e-09,1.6745052554683442e-12,1.2254516672136875e-08,17084,17084,1,1,e538b8571529be78707de2e15d086388771c63a2d1329f2471289f8e37ebd544,43.88967960001901,488.749198500067
12,0.27052354573980203,0.34041668398293623,0.9130523417450549,0.7915804340088941,0.6696562634360614,8533,0.499473191290096,4260,0.24935612268789512,4291,0.25117068602200887,4303,4248,2169,686,734,708,703,693,761,682,713,702,8551,15.032159934931608,4.999896468510212,10.00000000651459,19.999999903121697,8551,-4.635713033799286e-08,1.0474605746460795e-07,-2.0460128524746324e-07,1.0524208704509874e-07,4260,3.6979049817324546e-09,2.188262195256629e-09,3.461257784280674e-12,1.1978248883657286e-08,17084,17084,1,1,9504d1207884869acfd35df03ac58b8d544ce2bcd9601830a38e4c2c539a3c40,43.853421300067566,532.7491940000327
13,0.2698617012487924,0.29902971946293244,0.9169718761711149,0.7982414170501928,0.6983321583254426,8482,0.49648794193397333,4297,0.25152189182861157,4305,0.2519901662374151,4327,4275,2156,712,712,693,716,717,700,740,705,751,8602,15.030225482812806,4.9999085369067044,10.000000004928655,19.99999990375267,8602,-4.61339511588403e-08,1.0478220203406284e-07,-2.0286371338329445e-07,1.2190722920024655e-07,4297,3.751159352428795e-09,2.164423463026315e-09,3.429485322880783e-12,1.0877655002510016e-08,17084,17084,1,1,3a8fa19ea31d5a8bcde347adc6e8796566529c1abda2e4532b879c71386ad70b,43.90257319994271,576.7791856999975
14,0.2676630247479383,0.3039307206008108,0.9187153198017753,0.7995980544378213,0.7053213083658718,8501,0.4976000936548818,4303,0.25187309763521426,4280,0.250526808709904,4278,4305,2096,693,756,737,701,710,687,731,733,739,8583,14.984271188523426,4.9999751565274195,9.999999993576727,19.99999991088235,8583,-4.5310897668000826e-08,1.0480927860655296e-07,-2.0808188949672513e-07,1.2048196396108324e-07,4303,3.751291054551235e-09,2.187079948889237e-09,1.4413764048441782e-13,1.1895743216862626e-08,17084,17084,1,1,8e1692583d4de1e6a728bb4bd87f26315718766197b06d9aba8c4815f22386bd,43.91459840000607,620.8644734000554
15,0.2670086371036191,0.3624155203371768,0.9121296270237511,0.7874709409698708,0.6663982373311848,8469,0.4957269960196675,4268,0.24982439709669865,4347,0.2544486068836338,4303,4312,2200,704,668,737,705,700,709,743,713,736,8615,14.994776507059196,4.99999716760607,10.000000006464616,19.99999991655439,8615,-4.546546859545682e-08,1.0473458769181097e-07,-2.046837934699397e-07,1.2197991949847165e-07,4268,3.769728187847494e-09,2.1852425530689325e-09,3.6533719409164766e-12,1.1333835100674471e-08,17084,17084,1,1,e535c09a409735f7e95c1a8f6b4ac3cb27989055be460d421d4e9354bb711f16,44.061125300009735,665.0872515999945
16,0.2629714101741365,0.3195899347223529,0.9185278579695032,0.8011781082470029,0.6882471335529561,8548,0.5003512058066026,4335,0.25374619527042847,4201,0.24590259892296887,4313,4223,2112,699,687,698,722,692,737,726,735,728,8536,15.052717854305886,4.999721970595615,10.000000005394,19.9999998992297,8536,-4.635015606896381e-08,1.0474332310622225e-07,-2.0223821906029116e-07,1.1131226074212464e-07,4335,3.738759730492883e-09,2.1532322102102752e-09,3.2005846767317547e-12,1.0923650558652229e-08,17084,17084,1,1,ad625687cc74a8e33d1029ecd2da499575dea7cf006ee6094a4c90789299dd88,44.09040029998869,709.3069885000587
17,0.2622380856257974,0.31888661302369214,0.9183247168249811,0.79845633354643,0.6974978399632448,8558,0.5009365488176071,4295,0.25140482322641067,4231,0.2476586279559822,4303,4223,2156,648,722,735,709,709,698,710,720,719,8526,15.046915271372962,4.999779786621523,10.00000000383154,19.999999904056107,8526,-4.647831644490832e-08,1.0461039625621644e-07,-2.0816896295627885e-07,1.0949738538101883e-07,4295,3.732282238691331e-09,2.1478932195880024e-09,8.276711923229127e-13,1.1656721016645387e-08,17084,17084,1,1,542bad616272a7cc06fd6caf9b5eaaa3678c2a81a54c20fcc5b3ce5e460c696d,44.26844929996878,753.7016276000068
18,0.25674675417236686,0.31865599201532135,0.9184101058124183,0.7987128556942025,0.6967465820557873,8602,0.5035120580660267,4226,0.24736595645047998,4256,0.24912198548349332,4258,4224,2148,709,747,707,703,697,699,672,698,702,8482,15.020042396599267,4.999959725994655,10.000000003534854,19.99999990610871,8482,-4.622082051698717e-08,1.0469068611192171e-07,-2.0354136509581622e-07,1.1172611102949759e-07,4226,3.737421384802611e-09,2.1602054670511113e-09,1.0149353006760376e-12,1.1579739565879329e-08,17084,17084,1,1,d96a7714afed8b700b66e9ebe75883bbe5c6ab393a67f1031bc646dbc13ac2b8,44.32832319999579,798.159261599998
19,0.2547879272644929,0.34451373125611345,0.9177170307250757,0.7998057343542744,0.6729990738750375,8543,0.5000585343011005,4227,0.24742449075158043,4314,0.2525169749473191,4322,4219,2154,696,696,712,760,771,652,757,693,650,8541,15.060297342497156,4.99963630536003,10.000000002008736,19.999999914227274,8541,-4.656735452722249e-08,1.0468951205972264e-07,-2.0673492429068574e-07,1.1574342373421587e-07,4227,3.799308432918896e-09,2.2148567024049417e-09,2.996895616842125e-12,1.0934225739650432e-08,17084,17084,1,1,75caf109b36e9a433db345649a650c7aea2c1a88e1abe464b2a0a01082892380,44.19089359999634,842.4862248999998
20,0.25407930354523844,0.33583785919863157,0.9172072203540804,0.7965021199648602,0.6963672366733633,8637,0.5055607586045423,4238,0.24806836806368532,4209,0.2463708733317724,4174,4273,2131,660,702,679,725,694,706,710,714,726,8447,14.941399269142781,4.999656480222737,10.000000008244347,19.999999908420914,8447,-4.422291092320091e-08,1.0470261898041207e-07,-2.1085380197405357e-07,1.1361948715205017e-07,4238,3.726812038107374e-09,2.1477244484021628e-09,1.9538080031024114e-12,1.2391071064570398e-08,17084,17084,1,1,447d919b1545457380ce55cfc06034e0fb462b97c586e7336ea3d96dedf106f5,43.87462510005571,886.4901321000652
21,0.2537535137885685,0.3429726350285245,0.9167936672761019,0.7981713443893425,0.6900660951394142,8547,0.5002926715055023,4331,0.25351205806602667,4206,0.24619527042847109,4288,4249,2141,727,672,701,706,721,708,724,722,715,8537,15.022841701756798,4.999947721345525,10.000000006268097,19.9999999082145,8537,-4.592974115674072e-08,1.0461586584125172e-07,-2.1665023197670052e-07,1.1228172525079572e-07,4331,3.713303170326905e-09,2.17706540003095e-09,6.110909133975858e-13,1.0643022426627917e-08,17084,17084,1,1,d69c82017db74676daa5369371dd9fca3b48e1b0593666fe54855109ea3ccd8e,44.32010819995776,930.9399332000175
22,0.2538306376249387,0.31255132512632977,0.9192869062240128,0.8007983728051355,0.7145720929193013,8386,0.4908686490283306,4307,0.252107234839616,4391,0.2570241161320534,4273,4425,2229,780,712,730,699,723,710,728,691,696,8698,14.912623547975906,4.999236374205999,10.00000000711525,19.999999910447205,8698,-4.3654353809446196e-08,1.0459348588056037e-07,-2.0742220030456338e-07,1.2089635781364905e-07,4307,3.768562101300026e-09,2.1532731854292244e-09,1.6815398747465892e-12,1.2182994416815457e-08,17084,17084,1,1,bad9f909dc2c606410d60702bc7b1fd9a5c094319178acf33c298ebac0dd4556,44.32024880009703,975.3875761000672
