epoch,train_loss,val_loss,val_macro_auroc,val_macro_ap,val_macro_f1_at_0p5,clean_count,clean_fraction,independent_count,independent_fraction,electrode_count,electrode_fraction,snr_20_count,snr_10_count,combo_RA_LA_LL_count,combo_V1_count,combo_V2_count,combo_V3_count,combo_V4_count,combo_V5_count,combo_V6_count,combo_RA_LA_count,combo_LA_LL_count,combo_RA_LL_count,actual_snr_db_count,actual_snr_db_mean,actual_snr_db_std,actual_snr_db_min,actual_snr_db_max,actual_snr_error_db_count,actual_snr_error_db_mean,actual_snr_error_db_std,actual_snr_error_db_min,actual_snr_error_db_max,rms_match_relative_error_count,rms_match_relative_error_mean,rms_match_relative_error_std,rms_match_relative_error_min,rms_match_relative_error_max,exposure_count,unique_records,exposure_min,exposure_max,order_sha256,epoch_seconds,elapsed_seconds
1,0.45752299224791665,0.40960916918455054,0.8502175997929745,0.6538486600520136,0.4957139545465246,8480,0.49637087333177243,4268,0.24982439709669865,4336,0.25380472957152894,4274,4330,2080,703,742,761,710,720,689,722,771,706,8604,14.967456951837393,4.9998939903819295,9.999999996560065,19.99999991500568,8604,-4.490830629831358e-08,1.0457956128565578e-07,-2.0377397902393568e-07,1.1463648164067308e-07,4268,3.77933767825379e-09,2.1754431103879313e-09,1.0771954953550169e-12,1.0896056673644193e-08,17084,17084,1,1,dd79ddcdd88e1eb2b42f54e9f26c7097f048086111c95340d588a7cf5423f0bb,45.62968430004548,45.67231699998956
2,0.3621000494660552,0.38899066394328624,0.8750000668525558,0.705036667686873,0.5768984291341882,8435,0.4937368297822524,4389,0.2569070475298525,4260,0.24935612268789512,4313,4336,2116,726,702,730,726,722,769,671,747,740,8649,14.98670362000249,4.999982216971623,10.00000000677652,19.999999908256363,8649,-4.516111196757088e-08,1.0454828321236834e-07,-2.1153498153125838e-07,1.1620511486398755e-07,4389,3.730331709130042e-09,2.1392635527419596e-09,4.1567920178736074e-13,1.0443065799429994e-08,17084,17084,1,1,6a76c8291ac70284f98b9e46a2f5fb72b97a5fbf1826ddf1a52c7a26e0506abe,45.41313210001681,91.2814900999656
3,0.33564031914703407,0.342144315168331,0.8896234743012718,0.7337401511707085,0.6440080279844228,8527,0.49912198548349335,4258,0.24923905408569422,4299,0.25163896043081246,4327,4230,2169,701,729,693,697,657,709,752,701,749,8557,15.056678695961686,4.999678637951619,10.00000000798612,19.999999915712486,8557,-4.658827284516334e-08,1.0454315635845022e-07,-2.065825803754251e-07,1.2054145415163475e-07,4258,3.802987056085294e-09,2.1925491512388527e-09,2.008956462033466e-12,1.2251984390263366e-08,17084,17084,1,1,1783fa2800479d5691fa2e1ad7a94ef1c02888e21ebb050454b58e6161168133,44.87898500007577,136.3277883999981
4,0.31826686494888007,0.34848461577187934,0.8930911829210814,0.7455703454391397,0.6351954823268742,8482,0.49648794193397333,4378,0.2562631702177476,4224,0.2472488878482791,4375,4227,2081,725,695,721,751,753,716,756,702,702,8602,15.086026458325888,4.999259785419792,10.000000004579288,19.99999991946451,8602,-4.713795512119247e-08,1.0463729264270054e-07,-2.064938762202928e-07,1.2090891843286045e-07,4378,3.7060566654641503e-09,2.1884914258734727e-09,1.430824747533626e-12,1.204399499543009e-08,17084,17084,1,1,2dcbe16aea3bd2265a2a0eb3d0e3d161422c8e6c646ea7e681b45c0ece09ee39,46.762041899957694,183.25074309995398
5,0.31109644241283885,0.3415149545291819,0.9010349668169404,0.7630091322613655,0.6482423840183624,8503,0.4977171622570826,4332,0.25357059236712715,4249,0.2487122453757902,4265,4316,2082,714,739,670,706,672,790,740,718,750,8581,14.970283138788675,4.999911586415716,10.000000003792648,19.99999990384973,8581,-4.498943943109771e-08,1.0468807544025273e-07,-2.0972949599240565e-07,1.2339554977813805e-07,4332,3.7105293273794725e-09,2.1689593108211037e-09,1.137713971406288e-12,1.1468244387435552e-08,17084,17084,1,1,dcc0598f3e03e4af9d5c3e1a5c95db8fa32ce607b7ddf7bd189a73a45dd45360,46.73200119996909,230.14087209990248
6,0.30217875766687163,0.3408370593776241,0.9027324973214295,0.7664856062613008,0.657830453593158,8540,0.4998829313977991,4317,0.25269257785062044,4227,0.24742449075158043,4234,4310,2053,720,704,703,748,743,731,712,701,729,8544,14.955524300057421,4.99980208383284,9.999999999986235,19.999999915424056,8544,-4.4511867346387694e-08,1.0463653642437095e-07,-2.0964207791962508e-07,1.1534608646002198e-07,4317,3.6977861347442446e-09,2.163710686524846e-09,2.0819985104759756e-12,1.1578467542946191e-08,17084,17084,1,1,4dbb1608aa1c1c0bc4634da88bc3d11895ac610286a05df7e3ee477618e99e40,45.08259479992557,275.37842749990523
7,0.29406635608027787,0.3166877467945593,0.9079879199019846,0.7790581694433902,0.668204793343125,8557,0.5008780145165067,4288,0.25099508311870755,4239,0.24812690236478577,4287,4240,2089,662,699,728,706,701,753,695,771,723,8527,15.027559470619357,4.999923943028847,9.999999976339756,19.999999905928053,8527,-4.6209538923640896e-08,1.0447162829223996e-07,-1.9880672397221133e-07,1.1674535294048383e-07,4288,3.719997047133593e-09,2.1755491791396855e-09,3.610648854983071e-13,1.1166692014894812e-08,17084,17084,1,1,49d77b004f52c6c2ab646dba123426d5699ef78ed9cfbcca1ab1f13218b355f7,44.38966119999532,319.91306109994184
8,0.2912983450767336,0.3311094180624394,0.908436448453207,0.7780833224670116,0.6605184789194345,8542,0.5,4346,0.2543900725825334,4196,0.24560992741746662,4352,4190,2089,701,698,694,725,747,703,712,751,722,8542,15.094825520178533,4.99910062638585,10.000000007995576,19.999999911411987,8542,-4.760418544480164e-08,1.0468546544073467e-07,-2.1378147962991534e-07,1.251168804117242e-07,4346,3.682561517136762e-09,2.1582732782171937e-09,4.347718238864846e-13,1.0763019301892898e-08,17084,17084,1,1,8606379c14dfff0d34406773ec0ead6d95f8abfe76dc76a6687ff197837dd3d7,45.209746000007726,365.30334689992014
9,0.2880980401212453,0.33044366195506286,0.9099632102658793,0.7826932235968915,0.6720675403787654,8552,0.5005853430110044,4309,0.2522243034418169,4223,0.24719035354717864,4257,4275,2114,724,684,710,739,713,711,717,710,710,8532,14.989451431733148,4.999988768987318,9.999999990240342,19.999999905893862,8532,-4.506010051599414e-08,1.0465569715000016e-07,-2.0280730694821614e-07,1.1339676753152617e-07,4309,3.735137790984778e-09,2.19104250030168e-09,7.558019729941418e-13,1.223648775325844e-08,17084,17084,1,1,15deecc79ec03946693b6d73a2960e377133ce35cbb79f885dfca75ab1256ed0,44.37535360001493,409.83472469996195
10,0.28151650450821925,0.3365288861477808,0.9098073782552227,0.7805510876487266,0.6734783105293701,8563,0.5012292203231093,4250,0.24877077967689065,4271,0.25,4239,4282,2142,678,709,701,684,748,664,713,706,776,8521,14.974768174818145,4.999936231340219,9.999999994902126,19.999999906345447,8521,-4.4874381853566305e-08,1.0473962202418596e-07,-2.030939008079713e-07,1.0774208547559283e-07,4250,3.772050388221985e-09,2.1938854011631416e-09,4.193817610253942e-12,1.2072733397812418e-08,17084,17084,1,1,3ae9bff607737790c290ba9f84d7fbb09ab02dfea0ea60b3438005e0e5cc3904,44.549601300037466,454.54089339997154
